2026-07-12 17:03:31 | INFO | ======================================================================
2026-07-15 08:56:50 | INFO | ======================================================================
2026-07-18 09:43:08 | INFO | ======================================================================
2026-07-18 09:43:08 | INFO | Starting Task 10 : Collaborative Filtering Inference Engine
2026-07-18 09:43:08 | INFO | ======================================================================
2026-07-18 09:43:08 | INFO | Generating Top-10 movie recommendations for sample users.
2026-07-18 09:43:09 | INFO | Recommendations exported to: E:\BITS WILP MTech AI and ML\BITS M Tech Sem 2\DMML Assignment\reports\recommendations.csv
2026-07-18 09:43:09 | INFO | ======================================================================
2026-07-18 09:43:09 | INFO | Task 10 Completed Successfully
2026-07-18 09:43:09 | INFO | ======================================================================
2026-07-18 17:52:46 | INFO | ======================================================================
2026-07-18 17:52:46 | INFO | Starting Task 10 : Collaborative Filtering Inference Engine
2026-07-18 17:52:46 | INFO | ======================================================================
2026-07-18 17:52:46 | INFO | Generating Top-10 movie recommendations for sample users.
2026-07-18 17:52:47 | INFO | Recommendations exported to: E:\BITS WILP MTech AI and ML\BITS M Tech Sem 2\DMML Assignment\reports\recommendations.csv
2026-07-18 17:52:47 | INFO | ======================================================================
2026-07-18 17:52:47 | INFO | Task 10 Completed Successfully
2026-07-18 17:52:47 | INFO | ======================================================================
